laptop_names,laptop_price,laptop_mrp,laptop_rating_and_review,laptop_star_rating,laptop_offers,laptop_off,processors,memory_ram,laptop_ssd,laptop_window,laptop_display,warranty,software
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 Inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD Storage",,,,,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR4X RAM,512 GB SSD,Windows 11 Operating System,40.64 cm (16 inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Warranty,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,98.7 cm (38.86 cm) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,40.64 cm (16 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,38.1 cm (15 Inch) Display,1 Year Carry-in Warranty,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 Inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
DELL Latitude 3440 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Latitude 3...,"₹34,400","₹62,990",46 Ratings&1 Reviews,4,"Upto₹22,000Off on Exchange",45% off,Intel Core i3 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Home Operating System,35.56 cm (14 inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD Storage",,,,,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 inch) Touchscreen Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Stylish & Portable Thin and Light Laptop,LPDDR5 RAM -faster & low power consuming,,,,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,64 bit Windows 11 Home Operating System,29.46 cm (11.6 inch) Display,1 Year Warranty,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,98.7 cm (38.86 cm) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,40.64 cm (16 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core Ultra 7 Processor,16 GB LPDDR5 RAM,512 GB SSD,64 bit Windows 11 Home Operating System,35.56 cm (14 Inch) Display,1 Year Warranty,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (13th Gen),12 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 Inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,Windows 11 Operating System,35.81 cm (14.1 inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (12th Gen),8 GB LPDDR5 RAM,256 GB SSD,Windows 11 Operating System,31.5 cm (12.4 Inch) Touchscreen Display,1 Year Onsite Warranty,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core Ultra 9 Processor,32 GB LPDDR5X RAM,,Windows 11 Home Operating System,35.56 cm (14 Inch) Touchscreen Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Apple M3 Pro Processor,18 GB Unified Memory RAM,512 GB SSD,Mac OS Operating System,40.64 cm (16 Inch) Display,,
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹79,990","₹1,15,999",11 Ratings&3 Reviews,4.3,Big Billion Days Price,31% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD Storage",,,,,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Celeron Quad Core Processor (12th Gen),8 GB LPDDR5 RAM,256 GB SSD,64 bit Windows 11 Home Operating System,35.81 cm (14.1 inch) Display,,"WPS Office, Operating System Software"
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,,Windows 11 Operating System,38.1 cm (15 Inch) Display,1 Year Carry-in Warranty,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,AMD Ryzen 3 Dual Core Processor,16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i5 Processor (12th Gen),12 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,98.7 cm (38.86 cm) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,Windows 10 Operating System,35.56 cm (14 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD,,,,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,40.64 cm (16 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,64 bit Windows 11 Home Operating System,29.46 cm (11.6 inch) Display,1 Year Warranty,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 Inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i7 Processor (13th Gen),32 GB DDR5 RAM,,Windows 11 Home Operating System,35.56 cm (14 Inch) Display,,
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"₹64,990","₹82,590",4 Ratings&0 Reviews,4,Bank Offer,21% off,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,,Windows 11 Operating System,35.56 cm (14 inch) Display,,
